player_id,player_battingtype,player_name,player_role,player_intlTeam,player_bat_testrank,player_bat_Odirank,player_bat_t20rank,player_bowl_testrank,player_bowl_Odirank,player_bowl_t20rank,player_DOB,player_batting_Matches_Test,player_batting_Matches_ODI,player_batting_Matches_T20,player_batting_Matches_IPL,player_batting_Inning_Test,player_batting_Inning_ODI,player_batting_Inning_T20,player_batting_Inning_IPL,player_batting_runs_Test,player_batting_runs_ODI,player_batting_runs_T20,player_batting_runs_IPL,player_batting_Balls_Test,player_batting_Balls_ODI,player_batting_Balls_T20,player_batting_Balls_IPL,player_batting_Highest_Test,player_batting_Highest_ODI,player_batting_Highest_T20,player_batting_Highest_IPL,player_batting_Average_Test,player_batting_Average_ODI,player_batting_Average_T20,player_batting_Average_IPL,player_batting_SR_Test,player_batting_SR_ODI,player_batting_SR_T20,player_batting_SR_IPL,player_batting_NotOut_Test,player_batting_NotOut_ODI,player_batting_NotOut_T20,player_batting_NotOut_IPL,player_batting_Fours_Test,player_batting_Fours_ODI,player_batting_Fours_T20,player_batting_Fours_IPL,player_batting_Sixes_Test,player_batting_Sixes_ODI,player_batting_Sixes_T20,player_batting_Sixes_IPL,player_batting_Ducks_Test,player_batting_Ducks_ODI,player_batting_Ducks_T20,player_batting_Ducks_IPL,player_batting_50s_Test,player_batting_50s_ODI,player_batting_50s_T20,player_batting_50s_IPL,player_batting_100s_Test,player_batting_100s_ODI,player_batting_100s_T20,player_batting_100s_IPL,player_batting_200s_Test,player_batting_200s_ODI,player_batting_200s_T20,player_batting_200s_IPL,player_batting_300s_Test,player_batting_300s_ODI,player_batting_300s_T20,player_batting_300s_IPL,player_batting_400s_Test,player_batting_400s_ODI,player_batting_400s_T20,player_batting_400s_IPL,player_Bowling_Matches_Test,player_Bowling_Matches_ODI,player_Bowling_Matches_T20,player_Bowling_Matches_IPL,player_Bowling_Innings_Test,player_Bowling_Innings_ODI,player_Bowling_Innings_T20,player_Bowling_Innings_IPL,player_Bowling_Balls_Test,player_Bowling_Balls_ODI,player_Bowling_Balls_T20,player_Bowling_Balls_IPL,player_Bowling_Runs_Test,player_Bowling_Runs_ODI,player_Bowling_Runs_T20,player_Bowling_Runs_IPL,player_Bowling_Maidens_Test,player_Bowling_Maidens_ODI,player_Bowling_Maidens_T20,player_Bowling_Maidens_IPL,player_Bowling_Wickets_Test,player_Bowling_Wickets_ODI,player_Bowling_Wickets_T20,player_Bowling_Wickets_IPL,player_Bowling_Avg_Test,player_Bowling_Avg_ODI,player_Bowling_Avg_T20,player_Bowling_Avg_IPL,player_Bowling_ECO_Test,player_Bowling_ECO_ODI,player_Bowling_ECO_T20,player_Bowling_ECO_IPL,player_Bowling_SR_Test,player_Bowling_SR_ODI,player_Bowling_SR_T20,player_Bowling_SR_IPL,player_Bowling_BBI_Test,player_Bowling_BBI_ODI,player_Bowling_BBI_T20,player_Bowling_BBI_IPL,player_Bowling_BBM_Test,player_Bowling_BBM_ODI,player_Bowling_BBM_T20,player_Bowling_BBM_IPL,player_Bowling_4W_Test,player_Bowling_4W_ODI,player_Bowling_4W_T20,player_Bowling_4W_IPL,player_Bowling_5W_Test,player_Bowling_5W_ODI,player_Bowling_5W_T20,player_Bowling_5W_IPL,player_Bowling_10W_Test,player_Bowling_10W_ODI,player_Bowling_10W_T20,player_Bowling_10W_IPL
1413,Right Handed Bat,Virat Kohli,Batsman,India,10,2,16,0,0,0,"November 05, 1988",101,260,97,217,171,251,89,209,8043,12311,3296,6469,14440,13249,2394,4995,254,183,94,113,49.96,58.07,51.5,36.55,55.7,92.92,137.68,129.51,10,39,25,32,904,1153,298,563,24,126,92,213,14,15,3,8,28,64,30,43,27,43,0,5,7,0,0,0,0,0,0,0,0,0,0,0,101,260,97,217,11,48,12,26,175,641,146,251,84,665,198,368,2,1,0,0,0,4,4,4,0,166.25,49.5,92,2.88,6.22,8.14,8.8,0,160.25,36.5,62.75,0/0,Jan-15,Jan-13,Feb-25,0/0,Jan-15,Jan-13,Feb-25,0,0,0,0,0,0,0,0,0,0,0,0
576,Right Handed Bat,Rohit Sharma,Batsman,India,8,4,14,0,0,0,"April 30, 1987",45,230,125,222,77,223,117,217,3137,9283,3313,5766,5625,10428,2374,4429,212,264,118,109,46.13,48.6,32.17,30.51,55.77,89.02,139.55,130.19,9,32,14,28,335,845,293,508,64,245,155,234,4,13,7,14,14,44,26,40,8,29,4,1,1,3,0,0,0,0,0,0,0,0,0,0,45,230,125,222,16,38,9,32,383,593,68,339,224,515,113,453,5,2,0,0,2,8,1,15,112,64.38,113,30.2,3.51,5.21,9.97,8.02,191.5,74.12,68,22.6,Jan-26,Feb-27,Jan-22,04-Jun,Jan-35,Feb-27,Jan-22,04-Jun,0,0,0,1,0,0,0,0,0,0,0,0
1446,Left Handed Bat,Shikhar Dhawan,Batsman,India,0,14,87,0,0,0,"December 05, 1985",34,149,68,201,58,146,66,200,2315,6284,1759,6090,3458,6730,1392,4810,190,143,92,106,40.61,45.54,27.92,34.8,66.95,93.37,126.36,126.61,1,8,3,25,316,783,191,684,12,74,50,132,4,5,2,11,5,35,11,46,7,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,149,68,201,5,0,0,6,54,0,0,48,18,0,0,66,2,0,0,0,0,0,0,4,0,0,0,16.5,2,0,0,8.25,0,0,0,12,0/0,-/-,-/-,01-Jul,0/0,-/-,-/-,01-Jul,0,0,0,0,0,0,0,0,0,0,0,0
11808,Right Handed Bat,Shubman Gill,Batsman,India,56,0,0,0,0,0,"September 08, 1999",10,3,0,67,19,3,0,64,558,49,0,1677,983,71,0,1341,91,33,0,96,32.82,16.33,0,31.06,56.77,69.01,0,125.06,2,0,0,10,70,5,0,162,8,1,0,43,2,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
9428,Right Handed Bat,Shreyas Iyer,Batsman,India,34,64,19,0,0,0,"December 06, 1994",4,26,36,96,7,24,32,96,388,947,809,2665,578,986,572,2127,105,103,74,96,55.43,41.17,36.77,32.11,67.13,96.04,141.43,125.29,0,1,10,13,46,93,70,226,9,17,29,95,0,0,2,5,3,9,6,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,36,96,0,4,0,1,0,31,0,6,0,37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,0,7,0,0,0,0,-/-,0/1,-/-,0/7,-/-,0/1,-/-,0/7,0,0,0,0,0,0,0,0,0,0,0,0
1836,Right Handed Bat,Manish Pandey,Batsman,India,0,0,0,0,0,0,"September 10, 1989",0,29,39,160,0,24,33,149,0,566,709,3648,0,625,562,3002,0,104,79,114,0,33.29,44.31,29.9,0,90.56,126.16,121.52,0,7,17,27,0,45,49,317,0,5,19,105,0,2,2,12,0,2,3,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
2195,Right Handed Bat,Mayank Agarwal,Batsman,India,19,0,0,0,0,0,"February 16, 1991",21,5,0,108,36,5,0,103,1488,86,0,2296,2782,83,0,1698,243,32,0,106,41.33,17.2,0,23.19,53.49,103.61,0,135.22,0,0,0,4,189,12,0,222,28,1,0,91,1,0,0,6,6,0,0,12,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,21,5,0,108,0,1,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-/-,0/10,-/-,-/-,-/-,0/10,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
12094,Right Handed Bat,Prithvi Shaw,Batsman,India,0,0,0,0,0,0,"November 09, 1999",5,6,1,61,9,6,1,61,339,189,0,1559,394,166,1,1047,134,49,0,99,42.38,31.5,0,25.56,86.04,113.86,0,148.9,1,0,0,0,48,32,0,189,2,2,0,54,1,0,1,5,2,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
1448,Right Handed Bat,Cheteshwar Pujara,Batsman,India,23,0,0,0,0,0,"January 25, 1988",95,5,0,30,162,5,0,22,6713,51,0,390,15169,130,0,391,206,27,0,51,43.88,10.2,0,20.53,44.25,39.23,0,99.74,9,0,0,3,806,4,0,50,15,0,0,4,11,2,0,1,32,0,0,1,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,95,5,0,30,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0/2,-/-,-/-,-/-,0/2,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
1447,Right Handed Bat,Ajinkya Rahane,Batsman,India,31,0,0,0,0,0,"June 06, 1988",82,90,20,156,140,87,20,146,4931,2962,375,4021,9972,3767,331,3328,188,111,61,105,38.52,35.26,20.83,30.93,49.45,78.63,113.29,120.82,12,3,2,16,561,293,32,428,34,33,6,77,10,6,2,13,25,24,1,28,12,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,82,90,20,156,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,6,-/-,-/-,-/-,01-May,-/-,-/-,-/-,01-May,0,0,0,0,0,0,0,0,0,0,0,0
9647,Right Handed Bat,Hardik Pandya,Batting Allrounder,India,0,52,0,0,87,0,"October 11, 1993",11,63,54,100,18,46,36,93,532,1286,553,1784,720,1100,378,1186,108,92,42,91,31.29,32.97,20.48,29.73,73.89,116.91,146.3,150.42,1,7,9,33,68,93,34,129,12,54,32,106,2,4,2,5,4,7,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,54,100,19,58,47,65,937,2530,839,980,528,2364,1151,1453,19,5,1,0,17,57,42,46,31.06,41.47,27.4,31.59,3.38,5.61,8.23,8.9,55.12,44.39,19.98,21.3,May-28,Mar-31,Apr-38,Mar-20,Jun-50,Mar-31,Apr-38,Mar-20,0,0,1,0,1,0,0,0,0,0,0,0
8424,Right Handed Bat,Hanuma Vihari,Batting Allrounder,India,52,0,0,0,0,0,"October 13, 1993",15,0,0,24,26,0,0,23,808,0,0,284,1891,0,0,321,111,0,0,46,35.13,0,0,14.2,42.73,0,0,88.47,3,0,0,3,105,0,0,23,2,0,0,1,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,24,10,0,0,6,345,0,0,42,180,0,0,47,10,0,0,0,5,0,0,1,36,0,0,47,3.13,0,0,6.71,69,0,0,42,Mar-37,-/-,-/-,01-May,Mar-38,-/-,-/-,01-May,0,0,0,0,0,0,0,0,0,0,0,0
587,Left Handed Bat,Ravindra Jadeja,Bowling Allrounder,India,39,89,0,17,30,96,"December 06, 1988",59,168,58,208,87,113,29,159,2396,2411,326,2498,3988,2769,262,1954,175,87,45,62,35.76,32.58,21.73,26.86,60.08,87.07,124.43,127.84,20,39,14,66,239,178,25,182,55,49,8,90,5,6,2,8,17,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,168,58,208,112,164,56,179,14627,8557,1123,3163,5915,7024,1318,4029,615,50,4,2,242,188,48,132,24.44,37.36,27.46,30.52,2.43,4.93,7.04,7.64,60.44,45.52,23.4,23.96,Jul-48,May-36,Mar-15,May-16,10/154,May-36,Mar-15,May-16,11,7,0,3,10,1,0,1,1,0,0,0
1593,Right Handed Bat,Ravichandran Ashwin,Bowling Allrounder,India,87,0,0,2,89,0,"September 17, 1986",86,113,51,176,123,63,11,69,2931,707,123,533,5364,813,115,467,124,65,31,45,26.89,16.44,30.75,11.59,54.64,86.96,106.96,114.13,14,20,7,23,339,60,14,44,16,7,1,16,6,6,0,9,12,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,113,51,176,162,111,51,173,23089,6141,1146,3714,10666,5058,1298,4282,794,36,2,4,442,151,61,153,24.13,33.5,21.28,27.99,2.77,4.94,6.8,6.92,52.24,40.67,18.79,24.27,Jul-59,Apr-25,04-Aug,Apr-34,13/140,Apr-25,04-Aug,Apr-34,23,1,2,1,30,0,0,0,7,0,0,0
8733,Right Handed Bat,KL Rahul,WK-Batsman,India,36,26,10,0,0,0,"April 18, 1992",43,42,56,103,74,41,52,94,2547,1634,1831,3647,4833,1844,1285,2660,199,112,110,132,35.38,46.69,40.69,47.99,52.7,88.61,142.49,137.11,2,6,7,18,309,124,164,316,17,38,73,149,7,2,4,3,13,10,16,28,7,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,43,42,56,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
8271,Right Handed Bat,Sanju Samson,WK-Batsman,India,0,0,0,0,0,0,"November 11, 1994",0,1,13,130,0,1,12,126,0,46,174,3312,0,46,143,2431,0,46,39,119,0,46,14.5,29.31,0,100,121.68,136.24,0,0,0,13,0,5,10,251,0,1,8,152,0,0,1,8,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
1465,Right Handed Bat,Wriddhiman Saha,WK-Batsman,India,0,0,0,0,0,0,"October 24, 1984",40,9,0,137,56,5,0,112,1353,41,0,2243,2973,56,0,1742,117,16,0,115,29.41,13.67,0,24.92,45.51,73.21,0,128.76,10,2,0,22,129,5,0,208,14,0,0,71,6,0,0,4,6,0,0,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
10744,Left Handed Bat,Rishabh Pant,WK-Batsman,India,11,75,61,0,0,0,"October 04, 1997",30,24,43,92,51,22,37,91,1920,715,683,2688,2725,654,542,1821,159,85,65,128,40.85,32.5,24.39,34.91,70.46,109.33,126.01,147.61,4,0,9,14,205,70,51,244,44,24,29,121,2,2,3,4,9,5,3,15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,24,43,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
7909,Right Handed Bat,Mohammed Shami,Bowler,India,0,0,0,16,26,0,"September 03, 1990",59,79,17,86,82,38,2,23,656,161,0,69,883,194,0,73,56,25,0,21,11.31,7.67,0,6.27,74.29,82.99,0,94.52,24,17,2,12,71,12,0,5,22,7,0,2,18,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,79,17,86,112,78,17,86,10605,4044,357,1886,5789,3793,568,2682,335,39,1,1,214,148,18,93,27.05,25.63,31.56,28.84,3.28,5.63,9.55,8.53,49.56,27.32,19.83,20.28,Jun-56,May-69,Mar-15,Mar-15,9/118,May-69,Mar-15,Mar-15,11,9,0,0,6,1,0,0,0,0,0,0
9311,Right Handed Bat,Jasprit  Bumrah,Bowler,India,0,0,0,3,6,28,"December 06, 1993",29,70,57,115,44,19,6,24,174,45,8,56,419,87,13,62,34,14,7,16,6.21,6.43,4,9.33,41.53,51.72,61.54,90.32,16,12,4,18,20,5,1,4,3,1,0,1,15,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,70,57,115,56,70,56,115,6052,3703,1229,2628,2673,2873,1333,3253,249,39,8,5,123,113,67,135,21.73,25.42,19.9,24.1,2.65,4.66,6.51,7.43,49.2,32.77,18.34,19.47,Jun-27,May-27,03-Nov,Apr-14,Sep-86,May-27,03-Nov,Apr-14,2,5,0,2,8,1,0,0,0,0,0,0
8292,Left Handed Bat,Kuldeep Yadav,Bowler,India,0,0,0,66,29,0,"December 14, 1994",7,66,24,53,8,22,3,14,54,123,43,81,185,196,48,99,26,19,23,16,6.75,12.3,43,13.5,29.19,62.76,89.58,81.82,0,12,2,8,6,10,2,7,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,24,53,12,64,23,51,1063,3528,513,1074,620,3084,605,1476,24,13,1,0,26,109,41,57,23.85,28.29,14.76,25.89,3.5,5.24,7.08,8.25,40.88,32.37,12.51,18.84,May-57,Jun-25,May-24,Apr-14,6/119,Jun-25,May-24,Apr-14,2,4,1,3,2,1,1,0,0,0,0,0
7910,Right Handed Bat,Yuzvendra Chahal,Bowler,India,0,0,0,0,17,30,"July 23, 1990",0,61,54,123,0,12,4,20,0,66,5,37,0,106,11,86,0,18,3,8,0,9.43,2.5,5.29,0,62.26,45.45,43.02,0,5,2,13,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,54,123,0,60,54,122,0,3306,1263,2664,0,2854,1723,3357,0,14,1,4,0,104,68,158,0,27.44,25.34,21.25,0,5.18,8.19,7.56,0,31.79,18.57,16.86,-/-,Jun-42,Jun-25,May-40,-/-,Jun-42,Jun-25,May-40,0,3,2,3,0,2,1,1,0,0,0,0
9715,Right Handed Bat,Navdeep Saini,Bowler,India,0,0,0,0,0,0,"November 23, 1992",2,8,11,30,3,5,3,7,8,107,12,33,27,137,11,37,5,45,11,12,4,53.5,0,8.25,29.63,78.1,109.09,89.19,1,3,3,3,1,9,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,30,4,8,9,30,251,420,197,622,172,481,235,900,5,0,1,1,4,6,13,20,43,80.17,18.08,45,4.11,6.87,7.16,8.68,62.75,70,15.15,31.1,Feb-54,Feb-58,Mar-17,Feb-24,4/119,Feb-58,Mar-17,Feb-24,0,0,0,0,0,0,0,0,0,0,0,0
8683,Right Handed Bat,Shardul Thakur,Bowler,India,0,0,0,44,83,83,"October 16, 1991",7,19,25,69,12,11,6,20,249,205,69,141,329,170,38,104,67,50,22,29,22.64,34.17,23,11.75,75.68,120.59,181.58,135.58,1,5,3,8,32,18,5,10,9,8,4,7,2,1,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,25,69,13,19,24,68,999,909,506,1418,547,1004,772,2123,26,4,0,3,26,25,33,71,21.04,40.16,23.39,29.9,3.29,6.63,9.15,8.98,38.42,36.36,15.33,19.97,Jul-61,Apr-52,Apr-27,Mar-19,8/108,Apr-52,Apr-27,Mar-19,1,2,1,0,1,0,0,0,0,0,0,0
1858,Right Handed Bat,Umesh Yadav,Bowler,India,0,0,0,37,0,0,"October 25, 1987",52,75,7,130,61,24,1,44,408,79,2,177,822,134,4,167,31,18,2,24,11.66,7.9,2,10.41,49.64,58.96,50,105.99,26,14,0,27,37,8,0,15,20,1,0,8,7,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,75,7,130,102,73,7,129,8235,3558,150,2738,4867,3565,219,3841,228,23,0,4,158,106,9,133,30.8,33.63,24.33,28.88,3.55,6.01,8.76,8.42,52.12,33.57,16.67,20.59,Jun-88,Apr-31,Feb-19,Apr-23,10/133,Apr-31,Feb-19,Apr-23,5,4,0,3,3,0,0,0,1,0,0,0
10808,Right Handed Bat,Mohammed Siraj,Bowler,India,0,0,0,52,0,0,"March 13, 1994",12,4,5,60,17,2,0,18,62,7,0,87,103,11,0,96,16,4,0,14,6.2,3.5,0,12.43,60.19,63.64,0,90.62,7,0,0,11,7,1,0,9,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,60,23,4,5,60,2071,216,120,1256,1067,169,209,1794,73,4,0,4,36,5,5,58,29.64,33.8,41.8,30.93,3.09,4.69,10.45,8.57,57.53,43.2,24,21.66,May-73,Mar-29,Jan-22,Apr-32,8/126,Mar-29,Jan-22,Apr-32,2,0,0,1,1,0,0,0,0,0,0,0
625,Left Handed Bat,William Porterfield,Batsman,Ireland,0,72,0,0,0,0,"September 06, 1984",3,147,61,0,6,145,59,0,58,4343,1079,0,227,6297,971,0,32,139,72,0,9.67,30.58,20.36,0,25.55,68.97,111.12,0,0,3,6,0,7,455,120,0,0,32,23,0,1,12,5,0,0,20,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
13942,Right Handed Bat,James McCollum,Batsman,Ireland,0,0,0,0,0,0,"August 01, 1995",2,10,0,0,4,10,0,0,73,188,0,0,176,280,0,0,39,73,0,0,18.25,18.8,0,0,41.48,67.14,0,0,0,0,0,0,10,26,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
6710,Right Handed Bat,Andrew Balbirnie,Batsman,Ireland,0,36,44,0,0,0,"December 28, 1990",3,84,66,0,6,82,63,0,146,2533,1429,0,247,3356,1128,0,82,145,83,0,24.33,32.9,23.82,0,59.11,75.48,126.68,0,0,5,3,0,23,243,159,0,0,31,28,0,2,4,3,0,2,13,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,66,0,1,4,0,0,6,60,0,0,8,68,0,0,0,0,0,0,0,2,0,0,0,34,0,0,8,6.8,0,0,0,30,0,0,0/8,Jan-26,-/-,-/-,0/8,Jan-26,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
10415,Right Handed Bat,Tyrone Kane,Batting Allrounder,Ireland,0,0,0,0,0,0,"July 08, 1994",1,0,6,0,2,0,3,0,14,0,36,0,98,0,23,0,14,0,26,0,7,0,18,0,14.29,0,156.52,0,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,0,5,0,156,0,92,0,103,0,143,0,3,0,0,0,0,0,9,0,0,0,15.89,0,3.96,0,9.33,0,0,0,10.22,0,0/17,-/-,Mar-19,-/-,0/103,-/-,Mar-19,-/-,0,0,0,0,0,0,0,0,0,0,0,0
690,Right Handed Bat,Kevin O Brien,Batting Allrounder,Ireland,0,0,71,0,0,0,"March 04, 1984",3,152,109,0,6,141,103,0,258,3619,1973,0,467,4076,1506,0,118,142,124,0,51.6,29.42,21.22,0,55.25,88.79,131.01,0,1,18,10,0,29,332,165,0,0,84,82,0,0,6,12,0,1,18,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,152,109,0,2,116,52,0,60,4296,917,0,31,3726,1148,0,2,31,0,0,0,114,58,0,0,32.68,19.79,0,3.1,5.2,7.51,0,0,37.68,15.81,0,0/11,Apr-13,Apr-45,-/-,0/11,Apr-13,Apr-45,-/-,0,5,1,0,0,0,0,0,0,0,0,0
1114,Right Handed Bat,Paul Stirling,Batting Allrounder,Ireland,0,21,22,0,0,0,"September 03, 1990",3,135,102,0,6,133,101,0,104,5047,2776,0,177,5841,2061,0,36,177,115,0,17.33,38.82,29.53,0,58.76,86.41,134.69,0,0,3,7,0,16,541,319,0,0,114,97,0,1,10,9,0,0,26,20,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,102,0,1,76,41,0,12,2441,522,0,11,1942,647,0,0,8,1,0,0,43,20,0,0,45.16,32.35,0,5.5,4.77,7.44,0,0,56.77,26.1,0,0/11,Jun-55,Mar-21,-/-,0/11,Jun-55,Mar-21,-/-,0,1,0,0,0,1,0,0,0,0,0,0
7985,Left Handed Bat,Stuart Thompson,Bowling Allrounder,Ireland,0,0,0,0,0,0,"August 15, 1991",3,19,40,0,6,15,30,0,64,228,328,0,194,251,254,0,53,39,56,0,10.67,16.29,14.91,0,32.99,90.84,129.13,0,0,1,8,0,7,24,23,0,0,3,14,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,40,0,6,16,30,0,410,559,474,0,204,490,670,0,14,1,0,0,10,12,18,0,20.4,40.83,37.22,0,2.99,5.26,8.48,0,41,46.58,26.33,0,Mar-28,Feb-17,Apr-18,-/-,Apr-93,Feb-17,Apr-18,-/-,0,0,1,0,0,0,0,0,0,0,0,0
739,Right Handed Bat,Gary Wilson,WK-Batsman,Ireland,0,0,0,0,0,0,"February 05, 1986",2,104,81,0,4,99,68,0,45,2072,1268,0,114,2881,1212,0,33,113,65,0,15,23.82,21.13,0,39.47,71.92,104.62,0,1,12,8,0,7,180,108,0,0,21,20,0,2,6,4,0,0,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
11131,Right Handed Bat,Lorcan Tucker,WK-Batsman,Ireland,0,0,0,0,0,0,"September 10, 1996",0,26,30,0,0,21,26,0,0,401,403,0,0,568,348,0,0,83,84,0,0,20.05,17.52,0,0,70.6,115.8,0,0,1,3,0,0,28,35,0,0,5,7,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-/-,-/-,-/-,-/-,-/-,-/-,-/-,-/-,0,0,0,0,0,0,0,0,0,0,0,0
10099,Right Handed Bat,Peter Chase,Bowler,Ireland,0,0,0,0,0,0,"October 09, 1993",0,24,12,0,0,16,5,0,0,35,7,0,0,56,13,0,0,14,4,0,0,3.5,7,0,0,62.5,53.85,0,0,6,4,0,0,3,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,24,12,0,0,1238,251,0,0,1356,416,0,0,2,0,0,0,34,15,0,0,39.88,27.73,0,0,6.57,9.94,0,0,36.41,16.73,0,-/-,Mar-33,Apr-35,-/-,-/-,Mar-33,Apr-35,-/-,0,0,1,0,0,0,0,0,0,0,0,0
